bin_idx_of_angle_to_dancer_deg,midpt_mean_rad,midpt_std_rad,midpt_mean_deg,midpt_std_deg,s_s_mean_rad,s_s_std_rad,s_s_mean_deg,s_s_std_deg,l_antenna_mean_rad,l_antenna_std_rad,l_antenna_mean_deg,l_antenna_std_deg,r_antenna_mean_rad,r_antenna_std_rad,r_antenna_mean_deg,r_antenna_std_deg,l_antenna_min_rad,l_antenna_max_rad,l_antenna_min_deg,l_antenna_max_deg,r_antenna_min_rad,r_antenna_max_rad,r_antenna_min_deg,r_antenna_max_deg,l_antenna_median_rad,r_antenna_median_rad,l_antenna_median_deg,r_antenna_median_deg,bin_angle_to_dancer_deg,bin_angle_to_dancer_rad,remapped_bin_angle_to_dancer_deg,remapped_bin_angle_to_dancer_rad
30,-0.10288995485990116,0.13313709998464457,-5.89516016776389,7.6281939257313915,1.5416357462066284,0.29851144283840203,88.32922180414111,17.10344581100116,0.7189266165427615,0.20528679496354013,41.191460907520344,11.762066941178334,-0.9254321136453103,0.19342602292709873,-53.02335433774744,11.082494761723455,0.15468280233350168,1.3013965080537753,8.862671736966009,74.56452738454438,-0.44564505295595686,-1.3971638986622796,-25.5335806952604,-80.05159468139247,0.7140121854163772,-0.9518730713877626,40.9098847452708,-54.538309622673715,-86.98786220195127,-1.5182246046951742,273.01213779804874,4.764960702484412
31,-0.12256800747339103,0.13981844414853653,-7.022629531553239,8.011006747796765,1.52964631156771,0.27147364372841926,87.64227780058313,15.554294034676573,0.7204774343242626,0.22063132881664893,41.2803162211942,12.641243969557083,-0.9665666329542688,0.18469001866479734,-55.380188686450154,10.581958587685287,0.160483845059538,1.3361828407737475,9.195047001942955,76.55763743413662,-0.38652114972792145,-1.4238305248689136,-22.146030571954068,-81.57947981688555,0.7059228139414911,-0.9829617811586691,40.446397900846314,-56.31956148305378,-83.98808227551636,-1.4658685681436519,276.0119177244836,4.817316739035935
32,-0.1260120970389904,0.149542425633488,-7.219961327927129,8.568149846947838,1.5445353860644238,0.27205852319302753,88.4953589301007,15.5878051595225,0.7232250677257617,0.22941432203642909,41.43774401874927,13.144472412542504,-0.9751958215679752,0.19779586087595563,-55.87460477463788,11.33286803334906,0.1414844566355498,1.2007838723179574,8.106462231918718,68.79984799119488,-0.45723074438255773,-1.5510620468732952,-26.19739191674553,-88.86930904876247,0.7092336289940244,-0.9849535471027304,40.63609363010485,-56.43368126542639,-80.98830234908145,-1.4135125315921293,279.01169765091856,4.869672775587457
33,-0.1425668326779279,0.159849626724643,-8.168477810993057,9.158708968063657,1.4898509188968694,0.2958560292042529,85.36216975647812,16.95130181690292,0.6840778157069036,0.23340760787233253,39.194771698533714,13.373270837329143,-0.9706471486095327,0.2249557945411476,-55.61398501173384,12.889017604219841,0.15782346859304647,1.300878604913233,9.042618658497064,74.53485372039474,-0.1458109289441073,-1.4444480424752244,-8.354350835379286,-82.76077655976383,0.651341195517877,-0.9822171222319139,37.31910152617972,-56.27689566937397,-77.98852242264655,-1.361156495040607,282.01147757735345,4.922028812138979
34,-0.14959393113643316,0.14873543546985846,-8.571100894888295,8.521912716463294,1.519077856053614,0.27285252754740147,87.03674990365367,15.633298257943135,0.6971513113343648,0.2334482029451988,39.943827821469974,13.375596763673405,-0.9969990791696262,0.21697665171120434,-57.12383941484901,12.43184639593202,0.1708900022485167,1.3305168771977303,9.791275889821154,76.23300163435599,-0.4087446568874357,-1.654736554061763,-23.419343738173,-94.80942075376039,0.6748275023242487,-1.015412170366249,38.664767782534206,-58.17883182820499,-74.98874249621164,-1.3088004584890847,285.01125750378833,4.974384848690502
35,-0.1324988751902514,0.15979618088377326,-7.591626338632057,9.155646746949293,1.3952774260633207,0.2954652616047852,79.94350776330505,16.92891248268296,0.6705787566486423,0.22745801915894687,38.421332587097496,13.032384514213474,-0.936400047759931,0.21969960217220535,-53.651770672492766,12.58785996517058,0.23003209313823936,1.2588829702676516,13.17986808938138,72.12868109722953,-0.35172415016945613,-1.3474529938334783,-20.152309357535415,-77.20336963892565,0.6182904084113374,-0.9737844855517421,35.42543091538961,-55.79374117743291,-71.98896256977673,-1.2564444219375621,288.01103743022327,5.026740885242024
36,-0.17528709344833482,0.21773358979927857,-10.043210657704849,12.475215753731375,1.3879848858022719,0.28204064145684876,79.52567598441772,16.159738406639914,0.6252053245360853,0.24970406741582854,35.821626425024625,14.306989190177156,-0.9762756658520328,0.26980988689181384,-55.93647529464571,15.458967789803046,-0.09193865888222144,1.2057024270170686,-5.267697128044247,69.0816604167582,-0.29370510445420617,-1.6704649792860595,-16.828062906675008,-95.7105931374997,0.6391690904643271,-0.9761706537253263,36.62169127882146,-55.93045854298773,-68.98918264334183,-1.2040883853860398,291.01081735665815,5.079096921793546
37,-0.14012973069199886,0.22957319193311285,-8.028842152956372,13.153574987114164,1.4763618679772428,0.23775601228320117,84.58930406914645,13.622416057687987,0.6897148015501093,0.22439882314354395,39.5177471965244,12.85710549382765,-0.9705240174577798,0.2856431662326696,-55.60693011641181,16.366147871885758,0.025611964611231282,1.3738585421255047,1.4674574772619748,78.71629611178764,0.10309758117751129,-1.6207893821591373,5.907056279478793,-92.86439107733486,0.7165416740964058,-1.0368422536754682,41.05481377096256,-59.406685156437,-65.98940271690692,-1.1517323488345175,294.0105972830931,5.131452958345069
38,-0.13594813224186764,0.16413247245275736,-7.7892542101454065,9.404097952590243,1.368966195470458,0.19976201362041218,78.43598529653852,11.445520287484484,0.6533229985534281,0.21592298910698385,37.43265047594302,12.371475975679422,-0.9251848251867516,0.20904672365906687,-53.00918575274973,11.977494986702146,0.1203975322488748,1.0901673332920527,6.898270461650749,62.46198716066638,-0.42662749312687553,-1.3062874484524338,-24.443954780416504,-74.84475762723754,0.6774736150549541,-0.9193768314660781,38.81637887411946,-52.67641222511666,-62.98962279047201,-1.099376312282995,297.010377209528,5.183808994896591
39,-0.15464751720935732,0.22225582837617908,-8.860650048272941,12.734320938139023,1.478450998455358,0.3122385665154918,84.70900242839461,17.889952062552506,0.6484184000980369,0.2667389420915697,37.151637684242715,15.28301561363141,-0.9578662615405955,0.26982478968628487,-54.88169412425041,15.459821657029186,0.039570914499947506,1.1516642055847246,2.2672463923200246,65.98549839629149,-0.4463582656425972,-1.5489929288951978,-25.574444772100076,-88.75075732130286,0.6129897117453402,-0.9195711460282632,35.1217233679489,-52.687545629427795,-59.989842864037115,-1.0470202757314726,300.0101571359629,5.236165031448114
